ID,Holding
0x2e2370489903d7ed48f4cdc00322cd66a4757723,48306842533111744273
0x2e23c126921d5707e729ecf9d38b5e7819a0eb5f,350000000000000000000
0x2e4a9631e77247a8bdc93f6f03d42fb5f9badf4e,6000000000000000000
0x2e5ca1be58e28a843896e8fccc572bc2de46b159,339761242359404732
0x2e942f4fef8976c21e1843cbe18ce7fdefe8c685,11853674863314166905
0x2eb8291d3a6b72cf55b000610b6485b68783d330,2000000000000000000
0x2edfca70ec20e946319c62013d3b5a9922006b04,5000000000000000000
0x2ee82cc14d12afdaef89d012501353f64ca553c6,100000000000000000000
0x2f024b7d5107c6e55a7f95ab797d2bd2d0fb78dc,7000000000000000000
0x2f26c1d10456b6256460517ae912b5785e395794,49000000000000000000
0x2f32059869316683d82c6bdc3ae0f3b9d8f8514e,100000000000000000000
0x2f89a04e5c93220299271db68a5cbac0bc359c9f,389000000000000000000
0x2f8bf96104b9ff3a1c05c8a20db67b120f292ac4,20000000000000000000
0x2f9feeb3a528d9ef29a0a9b0b38db9f4ba3168cf,200000000000000000000
0x2fbc45b6575767b4900d24cb18523ffd2a3f6152,972991819996
0x2fc9a2d74133e2eac65d5786884b0bf16ba52b53,1018000000000000000000
0x3025e49f4631ca9f62ca9d97c59d8df6e8f10c49,667475916299
0x30620715bcf265773b2973eff4293cee0bb1b774,136233788088172355158
0x307ba5c26af98658000debb07fa4df2564bdb1d9,50000000000000000000
0x3099ce94b9ddb6715b1169f61aa0e16ad818ce89,676025371648458475
0x30b1d2f532fbe2df45a93a275f7ca5c3f88a29d4,40000000000000000000
0x30bc7697f638edd618a040bbe522287a517975d5,35434688440541219743
0x30c469826a1114ebe19c928d64dcf5294e452446,1650516358998102276226
0x30e2e64a69814ed856abb44a79f9239018c2ba54,401000000000000000000
0x30e47c6da5ea48b25b4722d6c43113d8a51f28da,908883117012
0x30f32804f8f4de20be1a1bf87942bfa0a62ae56f,293433680402
0x311059a04693378f9815e7ce281268af7241a975,747819350663179
0x311ae2fb2536595c51b45be9917b5e969b42df29,92406789544525977417
0x311b58b8c84bbcd61e4efd2fb155e7a71fc71594,364339658615
0x3135dad86c3390b38ecd7cd00af55e97122b479f,5000000000000000000
0x31434972e45667dee9bcf05796ca80768b1c5aab,5718029832548927137
0x3152519c4e5105c4097c05bc28a5fea18112140f,15000000123508782942
0x316b54c7f0745bfc05a109a17e473e3b966add3a,240000000000000000000
0x31d0e99cad9f8c9088c2c749342c13b8cecc8829,920754447151974682897
0x31d73df5b548801ae39ec191f3c6c74c4efc97de,1000000000000000000
0x31e78bb913861ca8cc944e5d6ca246d077c2faa0,349067317606221245
0x31f0f72db2515c6663805973e113d3a064ce1bf9,15911903196980921499
0x325409632bccffac706d378a2eca57cafa21ab11,10000000000000000000
0x32792cd97b1013f92b4b852d14bfaa3dd20400f1,666330370955631594
0x328c9f1517df08702470aaef67fc784b5fb3f886,10000000000000000000
0x32e44ec6f92895de2d72ccea4b9a820d5280edee,46503
0x33081fd89257622324a2eecda19be625e9eb2585,274247772718917384473
0x333366cc49cd631c32d576c8ab6f7a894c25a514,100000000000000000000
0x333e725ca9489b55a622f398b1dfb6a1a25f6304,100000000000000000000
0x33833d4c0c9cf00ffcc8a5d7048a6c5d2821aba9,1000000000000000000
0x33f9b8ac59814e1a0a59e5d1a6125e5e7af58ba8,50000000000000000000
0x33fcaddb3ca4f9a556324170d911e36881f871ba,200000000000000000000
0x342d3c5fda81107dbbca86f46ba048979f6c0f75,50000000000000000000
0x3441c4ae7cd4fdefb0f6a2a4eddf423631cf6fa3,2000000000000000000
0x3443ab1e5b0e08987ede9fecf7276fbf5f51abab,116391358539103241705
0x3471532bba810e477a8cc314e929d92d668a2474,21283
0x348a1f084f652dc1a6af8c57e5f279608dd56b00,40000000000000000000
0x34b96750bf48c12f76024db9a2f32ef8414a3b7a,10000000000000000000
0x34bb09deebec39ae6dacd6b0a2557ea9a411b772,841478389766174896
0x3515a3e9290329c82360c5181c5e6ce7cf26e624,1000000000000000000
0x3523c3a07b60f8d5182a651fabe805e10db778eb,21984
0x357c95b4ea483a3afba5d88408fab3b059b8aa08,1157344253875
0x35848db2a4e89d3641464ed50dfe78314f5fcbfb,100000000000000000
0x35b0c686c6977e765e8eb15a6c5fc76bfef6ab9f,6000000000000000000
0x35c3be2b66785e5761a58eaa74abddba9169b06c,93258936326978438603
0x3621fd0db8dabc21d522851de01114cf82b7c21f,50000000000000031062
0x362e26f156f87651db972f8c767e04d2c0730f89,1000000000000000000
0x365ee6d8a57a07c184645ba369eb33fba105635f,125000000000000000000
0x3667713a14f7cab9391c070138a26903b3135b2d,10000000000000000000
0x366b78e2a5b904ffcbc9f1fec691919f44bfa841,1000000000000000000
0x367452c00c9725209fe6ada86ab35c5b4886700e,384481266236
0x36b4eb820410b3f06ab3789f7c391081327a1bfc,200890520270946094429
0x36cf8d0140c83215b9951cbea053c8402126cd57,1886186388220644905
0x36eb0237e791019ef4698e7bf4a71b6510a5d999,188365462383
0x36fbe2859a30bebb0294b053e503f7afc1dfef52,650000000000000000000
0x3733a830f716a40d5750eec971fd19673c23ea3d,30000000000000000000
0x37443d8a794483b7c1c0ab081b664969c9717406,167723678887
0x375dbb184ac08d6520f038db826ff8e9abaec2c7,50000000000000000000
0x37784095e3a1e9dea4b97f04cc3d63e284d31fe6,562976257289
0x37893efe3a48494b42c1c5f2e90689ef7bba4986,11000000000000000000
0x3798ad941cee2838706a21601fd0a047861e741c,90000000000000000000
0x3799df3644888c4b63d32557137ce9b21f3d0e19,2109375000000000000
0x37a5ef7728f70a599353a359d4f2be9f37ffd05b,662007715687
0x37be0ac5dd9e041ba30308b241b4e0317e95fd9d,50000000000000000000
0x381ed019a5ee2edd5596e2579cc9ef9ea99940f8,63750000000000000000
0x382358744263c7d2cc87c2e11a449d2421a1022d,5000000000000000000
0x383dd1f5720475e6654ab0a0685b7c776a6b1616,75273230263095817781
0x384fd399005b6f6ae955aa4fff8f2929c5461559,1
0x385838a721840d1ff1f1283cf91837307950e119,12116
0x38617b51436feb92f2c1dde5f1d0c99d5f5f7306,268221229673549183
0x38726205c717565c76a5f614c969e99c75455a45,5000000000000000000
0x389d7ca2fec16461dac1c7cc7698975375b43ffe,160000000000000000000
0x38a656c67eed5e04d5f8bf93a1f54515b284a78c,629729917275
0x38bbbf0083cd92e2e4b8e4a45cb94dcc2c1c5eba,631795928724
0x38e1dd020a84ed34ba0fc8be84aafb3922a51d22,109824691383225454554
0x38f1f3070963c9483293518945039be5648f46a5,32939785860684896176
0x38f83a5a9ebc013256b3672759f647ba4998bfb6,2381531879464177877
0x3918d5bec8285db4884c1514a6ff94ce9fa2f673,71207533567
0x39278b9e346faf4b453d3c2e53515a594abd8484,300083464574773735853
0x3929a03b762bb15f1afc1608df887323f6552e25,15787
0x393b5505807dce9f57ed9e285317e15ff0c622a9,278982233284302482
0x394bbb5f3020bab3f786c51821508f683a20f72a,50000000000000000000
0x3953acf5ed5eff21fc80a7b8ebc84dbac79a5693,13492493675791828157
0x39555c88dd5a59a4556a3658c89f3dfc7df03ad2,923615254793
0x39565a32012305cc4ddefe68692377d66510a7ca,396202402776
0x397cb0f843472f8ad52e44bf811c608dfd09ee4c,554254124908
0x398f1e838bf1acee363f620b7ac87b6469aeef17,100000000000000000000
0x39cad875be8fb93f6d710fc07f2f0c675326633f,150000000000000000
0x39ed48226550700c734391f09a9a11d0f0157dbc,54247882646036734498
0x3a02a1709b7c5a5ebe779e369ff9240ee58c415c,1958393111930
0x3a6de3d2eea38c6d806ca7a0924d80c85994ce16,6000000000000000000
0x3a6de8266241991a94c1648e3bec79cc06f0f38f,604766984352
0x3aacc9e8e4612ee0bcee710d0222c70c80a7f50c,9000000508154330826
0x3ab7aa2799d3bc7038852674fd7d153051b5dc09,13000000000000000000
0x3ad84571ddb2ba8a52ea722ad9e58ea5f6eca3ee,10000000000000000000
0x3ad8b08fabd4480db468c3606e3c56ab0fae2104,1000000000000000000
0x3b5209508b68eafc8be4b079bccbce7b8883af70,10000000000000000000
0x3b7e93200d37d838ea466e8ced97752a6dff994e,5000000000000000000
0x3b832d87546989fc885bdf3eaa03c3422512ff26,200000000000000000000
0x3bc5e956b9b81ff6aa7fe9f06f2112670647b950,1276128813594769680871
0x3bc61bcc6f2cae9da0cbaa15331dd516450d6fc8,210000000000000000
0x3bd59ed16c462b4464091830dab828dce079076f,148914925436353627014
0x3bd71a0303e4301a973f8218550053bff6c8075b,20000000000000000000
0x3bda83ad555690d9f5060edbcd287e4fc4b591fd,10000000000000000000
0x3bee77f65a6b5f98e385ff8c25e29a0d90404e46,1219
0x3c6d51572872dd27ec5e7853c4f2a52dd914e3c3,13002272935632174066
0x3c7dc73a02796f2b42311825eca118132821272f,630808306054008
0x3c8018e1e73bed06b2da312ad214969adec21b60,3986359476410947808
0x3c8b439c2a327566ce704f3dd60782ed4529eb6e,5000000000000000000
0x3c8bb490ddd04c1e1b258bf11cdc27a64e55d500,22947031035597520469
0x3c935902de787966b2107550460ff3c10c0e7fbe,9000000000000000000
0x3caa7ed55666474f053d34fd593c1c1c526d6071,500000000000000000
0x3ce2d40a58e72212870011ff45e95487c20c8647,361947363000000000000
0x3cf5a54ca70e2be24b481e142b4fc265656adeed,87355226877601871637
0x3d3b69457ce7e7998f19e85e018b5a296aed781e,442622892283279247341
0x3d494fd1c05fd6bcde1d91b4e266e4ce73c88b22,5000000000000000000
0x3d51847413663696741ccc5081c1e9744b01c3e7,930000000000000000000
0x3d98e76cdcfe7265bbc9a2fe8455c652ffd928c9,140000000000000000000
0x3da135a35bb7a46da7157611bb046e891d10c7b4,20000000000000000000
0x3df59b192188a83dfe94af3c19fa20f86d98a133,100000000000000000000
0x3df6dd710ba23a2ef56b946ed4980d9f84895d1e,34277748172635828934
0x3e1f9951809428522cb19be02c880a943f56a19f,28353933813311603841
0x3e46fd019b7a8aef4541c3425269eb75a584339a,10000000000000000000
0x3e7d5ef4c7f4593f1f726c75b1b089520a82edd8,10000000000000000000
0x3e941d23f241885784ef72bfb2b5f040252f1739,819983034352736656059
0x3eb8f88422dfd2aecd1969e24443281cda239acd,831225529740816
0x3f6e473d9457452952026c6a77ea79a469d8bdd3,2520522948864351015
0x3f769c3666342f642b0fb3de045ea57b2709cc6b,862505984054666800
0x3f7af71de1f628c71e3602083de98a0deb955fce,329560876383668219535
0x3f8a2f2daa017b087c1b6254edd16a0dd4823ced,241000000000000000000
0x3f945bfacc8cd9509168bf39cbdc4d1c31ba1e55,697000000000000000000
0x3f99c674e0d76c77d4a90a520c9055ca81c39d1d,812128075056
0x3faec76484ff39fdb6871af6f356134f8c8c83e3,51766514953887979240
0x3fba48ae29b99b139515c9d717db3b9a3bf0faf5,324327152408995764344
0x3fc1d247b31b7760ac0c68720dbeb41a1462f485,20135637391947839082
0x3fd15ad896ae242771595191e8b4565fc04b5e47,5000000000000000000
0x3ff3d1f5e61b3807ebcea29154b7f0516ff9f7e4,900000000000000000000
0x400384e7b03628e9f147c36600cd249ea9defa36,1000000000000000000
0x400feaa2119f40c540920451b3992027df0b7e29,600000000000000000000
0x4020200b913d3e2f0648ff1334ef702a4bc2f0e7,5000000000000000000
0x40323c03f782afc8bbdb4c8f6e312a429cfce5dd,1000000000000000000
0x404f583833d0a05156ff6003da652b6031ebcb55,1490835553161426200284
0x406149cb165db1a0c1c8aa8d9310c4f36a7d6864,100000000000000000000
0x4085826d6ebf9fde40cf2f06d267bc98af62d61e,2000000000000000000
0x40938373f78a56250de3053123bde6c54da2a701,1044000000000000000000
0x409bd82cf7071daa870540495cfa21ae49e69f00,52319115130821324757
0x409ddbd0148fef60993760bfc88a4b5daf9fc4e7,581780195807288716
0x40b0afcc0045b3624ec345123b60ea58e0124255,471351516967640240896
0x40bc680b605c6a9824860abb101e482a8131e108,3846456386009855142
0x40d3aaf33366576a7fc3987b047a4d2c8d77ea4f,2175024455178881505050
0x40e2102da557bb222338c8814513162927834677,70254643312848033111
0x410a6c7d7e4bdf6b6e8a63614c8ff30bb24fd72d,684202229913369607198
0x411211303d1e8d403684e6ee76eb3e19533a41fa,3129051063
0x411302f9007efb73027ba5e560dcfa2bfbec94bd,9000000387318908282
0x4132c3e45ed68897e736bfe2fc67eb06d7fc0286,1461
0x413d1bf5d32a2d74ad78ff3c1aa110876e6b0629,1000000000000000000
0x4167b32bb11907f400d510bf590aac413c9195a0,1
0x417040a6bcf203dd2fa230fc9cf9eaab1ab70a4e,5000000000000000000
0x41cfb96bdf9d9074949447585a4387453a659436,42357877729215356129
0x41d1038b4c5b27f192753974da535034e216cc15,100000000000000000000
0x41ee3f6817d0f601fc9ed5d477a050c8cc98cc35,64934154977267948218
0x4200b64916af2e8fd6127127ee41d386e400cafe,40000000000000000000
0x4210fd4fd4402a1fc4fa4f2cbd5a362653fa9ab3,19384652313467085725
0x422190904216e3dc31c47eb993e63997763b1442,2629989175951290862
0x42433d97da8e5d8011ec358838071c269c9050a7,62000000000000000000000
0x4249ba81f2b3b41abcd89085211ff89989a37edc,8247441954120
0x425f43030c903f422176a56cdbe88821c8138bfe,1000000000000000000
0x42646eedf1aaca3ad2a445aa268ff24270f402c4,10000000000000000000
0x42aa588695825b20f6e337a093454421005eaefa,100000000000000000000
0x42c9800d22ca266033ccf9cebcfb9cbbb245a795,23
0x42fa6ca0539c62ba4d6cadcf0eb9054f77588ed9,1626204618000000000000
0x42fb27a00ac4dbd01b2cde886126ee206d9f89a7,33223783830735610981
0x4305ee45178aaa26d2bd08208ea9d939408a6172,1048524061784807640
0x4324c3960c7b2567d0c13ba17493bb364c407937,50000000000000000000
0x4325b4444c1f7fd90a660c83cfd7e3bde76b5d82,380000000000000000000
0x434eb082c3f8c3baf28554c2959c01299a0aee9c,2469659125786351784389
0x4350daf37779a862fbf571ad39968a1a55924d0b,21304015260070173225488
0x43738976b8ffd3ebd3ffc3c5cbde1757270fd5e7,210731425862
0x4377f6bc49d877fef0f255bf0128434c59d3c6d9,400000000000000000000
0x4385c948ce00295541000c9abed866043f072217,133440764619276248599
0x439c0a754f1a9b2c7fcfe2ef971b19b37e90704f,1000000000000000000
0x439e24d237abfc79a7ee68dd8e28db14f52b051e,1000000000000000000
0x439fa0ee8962720ca97b88e6413baa14ecb5aa1f,98450000000000000000000
0x43b4724d66f949e27b4126c8afb8ab207c1ee8c6,8155682258981874857
0x43c632fa9c0fddb36467b672cd519561f93c2bf4,50519228089187840504
0x442c5676e31df8e0018c949b09141fd333980bcc,5149000000000000000000
0x4442e8f31023a9bc1f13faee9239bc79b3dbfa85,1000000000000000000
0x4472bd2ab2fb0ef5a9f4a0125546b11fdd027b01,60000000000000000000
0x44a09272b8a2d2c0ecbeb8ebbb632ea88cafeb5b,100000000000000000000
0x44dc359714e0c75f11fc9ab3ae212962262364c2,24633180319815573998
0x44eaf9ea7517ff594f64bc87a35a79096525b343,10000000000000000000
0x451cfbe715cce467b201c68d411b75fe7032e308,153070617882406401544
0x452803daebeea6e6cd9086faa19318ab3eb89ee4,10000000000000000000
0x453f70f9d222845edd5d0be4ce088ed7dfd529e2,158448211955243644238
0x455f64db0950e6458b845d1d334fcea3f933f60b,5000000000000000000
0x4566c08080a1a4e08cc8ab0ed4c10979efdadf35,3000000000000000000
0x457f48a0bba2d1ab06ad6f9b5f6d8ee9c457bba1,1061018295028668686946
0x4580719ab87eb414df356c423badeb95b71e13cd,1100000000000000000000
0x4597c97a43dfbb4a398e2b16aa9ce61f90d801dd,1000000000000000000
0x45bcfa68cca6fa26b25fe8a5766fae021ae8dfe1,160803097542657876038
0x45cea3ed6274401aae19d8d7a25f00784f67ad97,2000000000000000000
0x46392113f01985e2bdfe5bbc543f260e8048dd07,262082768132890122
0x4660c49e086be886e125563b89a952dfd9a85c37,1000000000000000000
0x46c565bba89bbb4426976256cb7848207bfa9916,494543567118949229
0x46c84aa1942587706d8135676274fa32075da993,3355592968000000000000
0x46f9fddd38abec53a27aa1d04ed07aa15bf6a4bd,45000000000000000000
0x471db6c0dcfdf66f78bd78ea0efb5c45b8c7382a,905106003392441972398
0x473e9efad7140f5675b9a73a26d38cf9d2d26bd4,10000000000000000000
0x473f2d4c0e3d598a444d67cd400434b7dac34e5c,1
0x474b02bedb8a12c3c3e41e605648d8ef4a39196c,10000000000000000000
0x474d7d70207fc6e133551927dd3cb212b086018f,9080248526200135529
0x475423361dc8972251c4aaf3af8b729057ed01bf,3000000000000000000
0x4797b4e6472b6eea030b0661a495de6fc042089e,660109310582460080
0x47ba4875e8039d6df21c85ce8c543328794d4bc7,202000000000000000000
0x47bff18e462912ab61a465b2bc229e3857491aa6,200003898334572767225
0x47e9fe553afb0f479c2f6f6fd3ae776603f0e670,100000000000000000000
0x47f425c7cd2ddc0294193994be84cf02a2360e77,27477526660966040937
0x4804b0423b1d987db5cbc8d78dea257a8744dac2,2000000000000000000000
0x48097dd4d462cd60996ba8fae98da974ae4febe1,817572589702
0x4816ec8d8b8b1ce86359efcb820af0a84001072a,30000000000000013261
0x4817de23643ff1080f62c105aa0f39e0b47aa0ad,1327013575266344104065
0x4820e59fde9ffe0a9066213fee55e5abce664b0b,82995464499207344280
0x486d54b89aee4ae9c5201f5747e2d051935d1a23,25000000000000000000
0x4879032313fa7648bf821f9880ba2c645d0f356b,9000000000000000000
0x48809a0888be0a88ebe253607c027ee635a4706f,2125805631595803036709
0x488c642f3aca4cab4ec4da210e4b9b26d01d99d9,10000000000000000000
0x48b3efa020048a006a0e9fe5bbc2d62f3e388bad,27545322471532853426
0x48bbdecb623cd061674dd9b7780c9958d1042df1,7477442755932492069516
0x48de6b0adac90cd92e46b90afbdb9406aeb6b00c,20000000000000000000
0x48f19a709e5de7297ff514d7d4115e579d946015,140827661413916937285
0x4913339e315192d7a8de5cb3f6c8f607bbdd2bee,1996543259836162249
0x491b0876963ea4c74a0bcb92f18f5736d1bce5a6,147010250377442658713
0x491ffc953e1ab2751817ff90a5f32694a4841474,499083378133563090030
0x4945cbcb126b721a34dc6a43367fa39434381447,130212841717192047210
0x496afd558a22dacd26bc19c14ef33d2fef372008,741129952134
0x49838aa6c98260aa1738fbef639f9793333a5b60,221522506755563125147
0x49a0008ded58fbd1754087ae99b61a82eef88dc7,5000000000000000000
0x49d522712d2786b56680cc69f5b5b4d4f541b0a4,5101182236317995897
0x49eb2a1ef5bbfd234e4f50c78bcf78177c0f50e7,94064909013279266416
0x49ff7c8c1f06d6183fd7f69cfd91dea0dac2f8af,357326393972631388258
0x4a1f314b2d51d2f34a3d7265901671c286dd42fc,534320928748961285018
0x4a3a7559f64f1260eb86daa7c3928843ed2c29a7,3896841226501152335194
0x4a41bdcd3b60200da06cc87fa2fdc023fb5ad825,146469588263
0x4a4404d79268c4e25222da1595a91b977249cc01,938525136208
0x4a47b44cd543157f37061353a6050f3e9f2577e4,87000000000000000000
0x4a9d4d7a8b2ec8eae9eb8f1a52eb655a076806b7,1000000000000000000
0x4aa92b19b50b1b27daa72a6f9f463f582babad82,12924688083686200156
0x4abb08d8a702d5df336e6d0d0c440b583630b283,80000000000000000000
0x4ade333b7f9021aa9862661f58be205e61b6ad96,11326241291420399539
0x4aebb68a4f78b920a8b25e51f056b327212b428e,335000000000000000000
0x4b116a04bf4491b5c7958e9d0388802e224f9efa,577318747936728296796
0x4b3fabb9d2c7da59309cde90042ad115b007f2c2,20000000000000000000
0x4b406a55dab18ee0d46cc07902b9b62c117a184c,490000000000000000000
0x4b7bcb3d16d9b3d04813d7814476eae5ac4ac5e8,550000000000000000000
0x4b811f414f319489b0e2c330f81c889b8cd9ba76,580000000000000000000
0x4b83029dca8a8b962b11d906f45054a7898c41a1,133283938807658514332
0x4bb344d4e312872f73537c621dc335709b331a39,7185022914040897939
0x4bcc21bb519164083defbf309777242c8e6606e9,1
0x4bdd9678731f0aac735ffcfad38a72106484fb40,20000000000000000000
0x4c2a9f904d97e868d3339ab98071140e46a458cf,16297946638530299853
0x4c2d0f9080b4d3299ef51f8684641024522f4549,1
0x4c497244004bf7e46ca95a2e941a6a06b7973748,9000000000000000000
0x4c5c3bf1d7e22eed545fc9bc7cc7dfdd9e9a82ed,500000000000000000000
0x4c696b651bae5098050aa0e0979284a679e1c9d6,350000000000000000000
0x4c77173c87caaeaafa1089b99f3483c82278279a,98883223216356394600
0x4c932d9bb32db7fb822038aff334e69ec8ec728a,100000000000000000
0x4c9de23f22992a51d6790c877870d7334b053d4b,47091758030266692890
0x4cb11cc4ce988b40a6c20e798904199519a665fa,10000000000000000000
0x4cd26caaf7652643a9208a16a974e74ef560084e,25000000000000000000
0x4ce421cc282faa22fa039f76e0de7cb4d4457e5c,5000000000000000000
0x4ce608e087f836601a1170bd958aed8104665198,1000000000000000000
0x4cf332cdbe96fe798bfcd765b481d8d7df8f58b7,2050000000000000000000
0x4cfd5af9b15189592ee861f4546f661a467b56fd,1000000000000000000
0x4d3e0974fac3e1d40f834f7494cd346267988e0c,300000000000000000000
0x4d49b0ed5dde99d0742d3d1e55a5ef09d4f018cb,3000000000000000000
0x4d8e667ce9e9d81f8abdc6b1e2c3a795c765fc62,99000000000000000000
0x4d999f16ec6fd46a84e3c2cd4a9a64dd314ae829,341460733567709776
0x4e1472089e0e76c75d7701a8a1752668cadd3d5c,40000000000000000000
0x4e544b38aa917d2348313a93901c490eb4f1981e,2980000000000000000000
0x4e962ebe4d5e07c60b5e3ab1734d29bfbb42c073,210000000000000000000
0x4ea632033eadc7502396d123443d06cc4d73d083,10000000000000000000
0x4eff2fa24721e69d37177b35733a07ba88aba336,15000000000000000000
0x4f3766df3ce786b27e8f2580f1f75a7ebeac5be4,20000000000000000000
0x4f43c9f389ff44ebf7f3363c76250aa2ff43feb3,14704000000000000000000
0x4f55a702796a38eb130bf0db4795f12064d60095,2098000000000000032083
0x4f9306254d91e59b80a068abe727f3d25398294f,160151
0x4f9785db89b5a8ad924729e404c83e1783a8b518,251782363827470389578
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,400888829981413272437
0x500f152134a18e1d6f1c793c4871714d3b94864f,4616300109216195804
0x50495946033ecbc8699c526cd8a5f9c6e420c0d6,1027022326752760689767
0x504e1f8559ac88873c2c3550dae609621dde7e62,8127360088667530888
0x505b8c663b7b249a56e855b254d9a92b6536206b,10000000000000000000
0x506e211e2597e7697309a532cb6227a0b559032b,634187686528
0x50c6a6be25749baa8c78602826c338d4413e1e64,201578093715863938936
0x50d9e3891615162fd90d70559b92fc941bf428f1,38143771193217165592
0x50e5f27328aa34508734ac34c65ff6c1763579b8,175000000000000000000
0x50e70fe18f19448538b1c346a1863e88ed29fd43,11693904969999231838
0x50e794ae025cf30e383926810f92c5e4beac889a,215193844055800254568
0x511b2cd9c695f1bb0c1bd7e891ccbe6ffd8cdd08,1000000000000000000
0x511cf56ae40169a916eeee328a81776c4c63b1dd,134203686383803892575
0x511e2e5c8f41208c2e291c37f9e8a673820b3f46,900894529490
0x5140ceb53a00db80c3f094fb312fa91fa44faaf3,43716992910625019582
0x518119b89b030026af7430fb5633125391131e5c,53452090983113933403
0x51d2bf026fde1ce087c178d9ce3f91fdebf054e6,141820796277975841425
0x51d7ad5db9f3a67c4ac97fac2d6b91b8f95781b7,5380561723836409132101
0x521b0deddd40ee4806eecd75c614fe6dac08ab16,47650703157835285564
0x52228e80a47cba170893019370879259304114b3,2994212760052708319834
0x528608f40f9835cc5e26244309384c8c15e07e60,20000000000000000000
0x52c69e8c70a6d209cfa3d7a5ce4dcb89c9d35dd3,121027522502684495
0x52d420a172be430f56da2554d1428958a6eed38f,37000000528963582187
0x531e5ddc23ca92c55a86adffd95638a7931efd3d,2843612004495393911475
0x5325da9d5940d321584afe504e84c3560f0eefdc,40000000000000000000
0x537a2c6be30b97dc832e15e7b6b483447acde78c,10000000000000000000
0x53e06e8fe63843bbe2f907736c6ad9f60075e255,38000000000000000000
0x54414079d2a8ec3b63b1195516ea759a176775a1,70649478000000000000
0x5449b9a1a3698b93fb17dc5e013a73911e6af178,2678718791077282
0x5451886fdf813e20089da9a479de5a40affa7c34,337563110952798148048
0x5461d681a8f385bab485d57063f125960ed3b7c7,27124058708119389560
0x546e592a069da0b69babed1daf266aca7067451e,1000000000000000000
0x547af64c617bee1e420a81e4fd8e62e64da4f583,10000000000000000000
0x548285c281c1effab336b296196c4d16cf691b56,338946306508
0x54b4e4a37808b8d71a07f494ec20cfab80e2827d,1
0x54bb4036f30e28829a5c8746f099a80664857066,3045529257704635985
0x54c91a6ccafe8083dab1b63d33a67470c9f81676,59133624589058380424
0x54e917896c2a7bd38243de99c75aecd702bc1106,119924372104402188773
0x5524c33467183c56d37d701b6d90c1773049f16e,423276028566176413499
0x5532a4b9b98bc29ac0b136c745d291c4132a17b4,1000000000000000000
0x5544ea05bc1446de2126f1621b97ef9d0579fe70,100079084101603207545
0x5562ef16948f4b367a5920e69d3cfebd619eb3c3,21000000000000000000
0x556c8c13f1e7df1f7621b560906e8cf5f320be7d,110586581379951116708
0x55abe3704894307800e5c8baac9432136a82ae97,2540409070698280095
0x55d56f8809e62fd25a64957815846d1cbb058aa5,459794511563305464535
0x55dd61770526691c57a2b65447e3385f2c2fadb8,114530637021685293288
0x55f09ec94fd906b7ab69b4f4c46d36f265dadf20,40745211680882057105
0x560a9288ed8192db3368682551b3bcb67a402dae,111254896602052448153
0x560bf3774a7fcb87ad92e010a7b76ea70170f857,650000000000000000
0x56911b241b99df394c0305aa18d15e740746f5ba,15000000000000000000
0x56b8906412712aaeeccb569288e942895f0dfb81,102509900056100641939
0x56cad27474b20d72008952a03782d117db31fdd2,10000000000000000000
0x56cbfcf698d24189eb4ce82f15bb4bf9c30dc916,3000000000000000000
0x56d637937dbd4ac6302d8b0b6ee820434d6071c0,87537826449176582807
0x56fe37367a03a23f50d3bfdc9dfcfc0930710f9f,58715807449117218944
0x56fe529c608dbfec51f54371476ab33acb6cacf1,2000000000000000000
0x572113454672d4175d6feaca6b9d791c41df3966,12276463829727689510672
0x573b3d8b343de10a0d4441df776469ca43b64ff7,583
0x5762f2f83284ede620fedeee53b3d54cd5a5ce2e,20105756050648270117
0x57696a563b66dfa0c180747217d0edcf17a9cd51,11726817387744927360
0x5785523d831e155e38e5b94512e62e594e30d97a,25781696706577544177
0x5793338b50614b6caf5e717c7cfa8ffb173c3a8e,14000000000000000000
0x5794d36de0c21211a7906688981371132bd7c6f0,1089245401935461794726
0x57c61f7c6ad765cb209262c765aad0a1f0f062cf,100000000000000000000
0x58089a2a54b3c98ca0f8913e225b6d7b60d642fd,93759384869842006510
0x581886c23be681a7f9e86a89e5dff743b2cc09d2,1055643240990388461722
0x5853ed4f26a3fcea565b3fbc698bb19cdf6deb85,1000000000000000000
0x585db1833efa847af75f748f5edb359f286106a9,100000000000000000000
0x58b4f8ccc7777466bf5844850c5f6b2a8be61746,170000000000000000000
0x58bfcc8b6c1c60a8f606cbbee8a48362fdab2ec7,100000000000000000000
0x5908fdb0bea504552a3a89c40d1c553a16db0acb,2544000000000000000000
0x5921e5a15631692eec49bf060f24972290346041,12000000000000000000
0x592fd5d5709baddba2986bfcd62995f45e0ed957,460000000000000000000
0x5987cad5f0bddd4d069a50a2427dff0186a07f8f,26836478820640075053
0x59a4f8b69aa0613f9fcf446487d51f4ddc59541d,36222586141570814858
0x5a03277b30a28b614f227e1f6c50aa5385bb6c50,26400000000000000000000
0x5a20cbccfd256100546ca70e368d102ad7bdcdd1,7739676259845880935977606
0x5a3319058425ee24a2842a24c6f0339d999b9f46,21768024515572713613480666
0x5a480233bde632a83ce520f26af2d2c7d63b6461,571676407870
0x5a61dd9a663a868144660f5fb7dc8db68f0500fb,32926036693327353389
0x5ab75f5e8b00e54671eab7f1a4f483fb52fc2d4e,4000000000000000000
